game,bat,name,pos,team
139,7,黃恩賜,SS,LION
139,8,高志綱,C,LION
139,8,郭峻偉,|(PH)|(C),LION
139,9,羅國龍,CF,LION
142,1,劉芙豪,RF,LION
142,2,方昶詠,CF,LION
142,3,鄧志偉,1B,LION
142,3,李育儒,|(PR)|(3B),LION
142,4,高國慶,DH,LION
142,4,朱元勤,|(PR),LION
142,5,陳鏞基,2B,LION
142,6,郭岱琦,LF,LION
142,7,買嘉儀,3B(1B),LION
142,8,高志綱,C,LION
142,9,黃恩賜,SS,LION
144,1,劉芙豪,RF,LION
144,2,方昶詠,CF,LION
144,3,鄧志偉,1B,LION
144,4,高國慶,DH,LION
144,5,陳鏞基,2B,LION
144,6,郭岱琦,LF,LION
144,6,朱元勤,|(LF),LION
144,7,買嘉儀,3B,LION
144,8,高志綱,C,LION
144,9,黃恩賜,SS,LION
146,1,劉芙豪,RF,LION
146,2,方昶詠,CF(LF),LION
146,3,鄧志偉,DH,LION
146,3,張泰山,|(PH),LION
146,4,高國慶,1B,LION
146,5,陳鏞基,2B,LION
146,6,買嘉儀,3B,LION
146,7,朱元勤,LF,LION
146,7,羅國龍,|(CF),LION
146,8,高志綱,C,LION
146,9,黃恩賜,SS,LION
148,1,劉芙豪,RF,LION
148,2,方昶詠,CF,LION
148,3,鄧志偉,DH,LION
148,4,高國慶,1B,LION
148,5,陳鏞基,2B,LION
148,6,買嘉儀,3B,LION
148,7,朱元勤,LF,LION
148,8,高志綱,C,LION
148,9,黃恩賜,SS,LION
150,1,劉芙豪,RF,LION
150,2,羅國龍,CF,LION
150,3,鄧志偉,DH,LION
150,4,高國慶,1B,LION
150,5,陳鏞基,2B,LION
150,6,買嘉儀,3B,LION
150,7,朱元勤,LF,LION
150,7,張泰山,|(PH),LION
150,8,高志綱,C,LION
150,9,黃恩賜,SS,LION
152,1,劉芙豪,RF,LION
152,2,羅國龍,CF,LION
152,3,鄧志偉,DH,LION
152,4,高國慶,1B,LION
152,5,陳鏞基,2B,LION
152,6,買嘉儀,3B,LION
152,6,李育儒,|(PR),LION
152,7,朱元勤,LF,LION
152,8,高志綱,C,LION
152,8,張泰山,|(PH),LION
152,9,黃恩賜,SS,LION
154,1,劉芙豪,RF,LION
154,1,方昶詠,|(RF),LION
154,2,羅國龍,CF,LION
154,3,買嘉儀,3B,LION
154,4,高國慶,1B,LION
154,5,陳鏞基,2B,LION
154,6,張泰山,DH,LION
154,7,朱元勤,LF,LION
154,8,陳俊輝,C,LION
154,8,林志賢,|(C),LION
154,9,黃恩賜,SS,LION
154,9,郭阜林,|(SS),LION
155,1,劉芙豪,RF,LION
155,2,方昶詠,CF,LION
155,3,朱元勤,LF,LION
155,4,高國慶,1B,LION
155,5,陳鏞基,2B,LION
155,6,張泰山,DH,LION
155,7,買嘉儀,3B,LION
155,8,陳俊輝,C,LION
155,8,郭岱琦,|(PH),LION
155,9,黃恩賜,SS,LION
157,1,劉芙豪,RF,LION
157,2,羅國龍,CF,LION
157,3,買嘉儀,3B,LION
157,3,鄧志偉,|(PH),LION
157,3,李育儒,|(3B),LION
157,4,高國慶,1B,LION
157,5,陳鏞基,2B,LION
157,6,張泰山,DH,LION
157,7,朱元勤,LF,LION
157,8,高志綱,C,LION
157,9,黃恩賜,SS,LION
159,1,劉芙豪,RF,LION
159,2,羅國龍,CF,LION
159,3,朱元勤,LF,LION
159,4,高國慶,1B,LION
159,5,陳鏞基,2B,LION
159,5,買嘉儀,|(3B),LION
159,5,鄧志偉,|(PH),LION
159,6,張泰山,DH,LION
159,7,劉育辰,3B(2B),LION
159,8,高志綱,C,LION
159,9,黃恩賜,SS,LION
162,1,林志祥,2B,LION
162,2,方昶詠,RF,LION
162,3,郭阜林,SS,LION
162,4,鄧志偉,1B,LION
162,5,買嘉儀,DH,LION
162,5,朱元勤,|(PH),LION
162,5,陳鏞基,|(PR),LION
162,6,郭俊佑,LF,LION
162,7,周廣勝,3B,LION
162,8,林志賢,C,LION
162,8,高志綱,|(C),LION
162,9,羅國龍,CF,LION
164,1,林志祥,2B,LION
164,2,羅國龍,CF,LION
164,3,劉芙豪,RF,LION
164,4,高國慶,1B,LION
164,5,朱元勤,LF,LION
164,5,方昶詠,|(LF),LION
164,6,張泰山,DH,LION
164,7,劉育辰,3B,LION
164,7,李育儒,|(3B),LION
164,8,高志綱,C,LION
164,9,黃恩賜,SS,LION
164,9,鄧志偉,|(PH),LION
164,9,陳鏞基,|(PR)|(SS),LION
165,1,方昶詠,RF,LION
165,2,朱元勤,LF,LION
165,3,郭阜林,3B(SS),LION
165,4,鄧志偉,DH,LION
165,5,陳鏞基,SS,LION
165,5,林志祥,|(2B),LION
165,6,買嘉儀,1B,LION
165,7,周廣勝,2B(3B),LION
165,8,林志賢,C,LION
165,8,高志綱,|(C),LION
165,9,羅國龍,CF,LION
167,1,方昶詠,RF,LION
167,2,朱元勤,LF,LION
167,2,郭俊佑,|(LF),LION
167,3,郭阜林,3B(SS),LION
167,4,鄧志偉,1B,LION
167,5,陳鏞基,SS,LION
167,5,林志祥,|(2B),LION
167,6,買嘉儀,DH,LION
167,7,周廣勝,2B(3B),LION
167,8,林志賢,C,LION
167,8,高志綱,|(C),LION
167,9,羅國龍,CF,LION
169,1,林志祥,2B,LION
169,2,方昶詠,RF,LION
169,3,陳鏞基,DH,LION
169,3,林志賢,|(PH),LION
169,4,鄧志偉,1B,LION
169,5,周廣勝,3B,LION
169,6,郭俊佑,LF,LION
169,6,莊駿凱,|(LF),LION
169,7,黃恩賜,SS,LION
169,8,高志綱,C,LION
169,9,羅國龍,CF,LION
172,1,林志祥,2B,LION
172,2,劉芙豪,RF,LION
172,3,潘武雄,LF,LION
172,4,高國慶,1B,LION
172,5,陳鏞基,SS,LION
172,6,張泰山,DH,LION
172,7,郭阜林,3B,LION
172,8,高志綱,C,LION
172,9,羅國龍,CF,LION
174,1,林志祥,2B,LION
174,2,劉芙豪,RF,LION
174,3,潘武雄,LF,LION
174,4,高國慶,1B,LION
174,5,陳鏞基,SS,LION
174,6,張泰山,DH,LION
174,7,郭阜林,3B,LION
174,8,高志綱,C,LION
174,9,方昶詠,CF,LION
176,1,林志祥,2B,LION
176,2,劉芙豪,RF,LION
176,3,潘武雄,LF,LION
176,3,方昶詠,|(LF),LION
176,4,高國慶,1B,LION
176,5,陳鏞基,SS,LION
176,6,張泰山,DH,LION
176,7,郭阜林,3B,LION
176,8,高志綱,C,LION
176,9,羅國龍,CF,LION
178,1,林志祥,2B,LION
178,2,劉芙豪,RF,LION
178,3,潘武雄,LF,LION
178,3,方昶詠,|(LF),LION
178,4,高國慶,1B,LION
178,4,鄧志偉,|(PH)|(1B),LION
178,5,陳鏞基,SS,LION
178,6,張泰山,DH,LION
178,6,朱元勤,|(PR),LION
178,7,郭阜林,3B,LION
178,8,陳俊輝,C,LION
178,9,羅國龍,CF,LION
180,1,林志祥,2B,LION
180,2,劉芙豪,RF,LION
180,3,朱元勤,LF,LION
180,3,潘武雄,|(PH),LION
180,4,高國慶,1B,LION
180,5,陳鏞基,SS,LION
180,5,鄧志偉,|(PH),LION
180,6,張泰山,DH,LION
180,7,郭阜林,3B,LION
180,8,高志綱,C,LION
180,9,方昶詠,CF,LION
182,1,方昶詠,RF,LION
182,2,羅國龍,CF,LION
182,3,郭阜林,SS,LION
182,4,鄧志偉,1B,LION
182,5,林志賢,DH,LION
182,6,郭峻偉,C,LION
182,6,薛惟中,|(C),LION
182,7,黃恩賜,3B,LION
182,8,吳國豪,2B,LION
182,9,莊駿凱,LF,LION
184,1,林志祥,2B,LION
184,2,劉芙豪,RF,LION
184,3,潘武雄,LF,LION
184,4,高國慶,1B,LION
184,5,陳鏞基,SS,LION
184,6,張泰山,DH,LION
184,7,黃恩賜,3B,LION
184,7,鄧志偉,|(PH),LION
184,8,高志綱,C,LION
184,9,羅國龍,CF,LION
185,1,林志祥,2B,LION
185,2,劉芙豪,RF,LION
185,3,潘武雄,LF,LION
185,4,鄧志偉,1B,LION
185,5,陳鏞基,SS,LION
185,6,張泰山,DH,LION
185,7,買嘉儀,3B,LION
185,8,陳俊輝,C,LION
185,8,高國慶,|(PH),LION
185,8,高志綱,|(C),LION
185,9,羅國龍,CF,LION
187,1,林志祥,2B,LION
187,2,劉芙豪,RF,LION
187,3,潘武雄,LF,LION
187,4,高國慶,1B,LION
187,4,鄧志偉,|(PH)|(1B),LION
187,5,陳鏞基,SS,LION
187,6,張泰山,DH,LION
187,7,買嘉儀,3B,LION
187,7,黃恩賜,|(3B),LION
187,8,高志綱,C,LION
187,9,羅國龍,CF,LION
189,1,林志祥,2B,LION
189,2,方昶詠,RF,LION
189,3,郭阜林,SS,LION
189,4,鄧志偉,1B,LION
189,5,陳鏞基,DH,LION
189,5,郭峻偉,|(PH),LION
189,6,周廣勝,3B,LION
189,6,黃恩賜,|(PR)|(3B),LION
189,7,林志賢,C,LION
189,8,莊駿凱,LF,LION
189,9,羅國龍,CF,LION
191,1,林志祥,2B,LION
191,2,劉芙豪,RF,LION
191,3,潘武雄,LF,LION
191,4,張泰山,DH,LION
191,5,陳鏞基,SS,LION
191,6,鄧志偉,1B,LION
191,7,黃恩賜,3B,LION
191,7,吳國豪,|(3B),LION
191,8,高志綱,C,LION
191,8,陳俊輝,|(C),LION
191,9,方昶詠,CF,LION
193,1,林志祥,2B,LION
193,2,方昶詠,RF,LION
193,3,陳鏞基,DH,LION
193,3,林志賢,|(PH),LION
193,4,鄧志偉,1B,LION
193,5,郭俊佑,LF,LION
193,6,周廣勝,3B,LION
193,6,莊駿凱,|(PR)|(3B),LION
193,7,黃恩賜,SS,LION
193,8,高志綱,C,LION
193,9,羅國龍,CF,LION
195,1,林志祥,2B,LION
195,2,方昶詠,RF,LION
195,3,郭阜林,3B(SS),LION
195,4,鄧志偉,DH,LION
195,5,陳鏞基,SS,LION
195,5,周廣勝,|(3B),LION
195,6,買嘉儀,1B,LION
195,7,朱元勤,LF,LION
195,8,郭峻偉,C,LION
195,8,高志綱,|(C),LION
195,9,羅國龍,CF,LION
197,1,林志祥,2B,LION
197,2,方昶詠,RF,LION
197,3,陳鏞基,SS,LION
197,3,吳國豪,|(SS),LION
197,4,鄧志偉,1B,LION
197,5,買嘉儀,DH,LION
197,5,林志賢,|(PH),LION
197,6,郭俊佑,LF,LION
197,7,周廣勝,3B,LION
197,8,郭峻偉,C,LION
197,8,高志綱,|(C),LION
197,9,羅國龍,CF,LION
199,1,林志祥,2B,LION
199,2,劉芙豪,RF,LION
199,3,潘武雄,LF,LION
199,4,高國慶,1B,LION
199,5,陳鏞基,SS,LION
199,6,鄧志偉,DH,LION
199,7,買嘉儀,3B,LION
199,7,郭阜林,|(3B),LION
199,8,高志綱,C,LION
199,9,方昶詠,CF,LION
201,1,林志祥,2B,LION
201,2,劉芙豪,RF,LION
201,3,潘武雄,LF,LION
201,4,高國慶,1B,LION
201,5,陳鏞基,SS,LION
201,6,張泰山,DH,LION
201,7,郭阜林,3B,LION
201,8,高志綱,C,LION
201,9,羅國龍,CF,LION
203,1,林志祥,2B,LION
203,2,劉芙豪,RF,LION
203,3,潘武雄,LF,LION
203,4,高國慶,1B,LION
203,5,陳鏞基,SS,LION
203,6,張泰山,DH,LION
203,7,郭阜林,3B,LION
203,8,高志綱,C,LION
203,9,羅國龍,CF,LION
206,1,林志祥,2B,LION
206,2,劉芙豪,RF,LION
206,3,潘武雄,LF,LION
206,3,朱元勤,|(LF),LION
206,4,高國慶,1B,LION
206,4,鄧志偉,|(1B),LION
206,5,陳鏞基,SS,LION
206,5,吳國豪,|(SS),LION
206,6,張泰山,DH,LION
206,7,郭阜林,3B,LION
206,8,陳俊輝,C,LION
206,9,方昶詠,CF,LION
208,1,林志祥,2B,LION
208,2,劉芙豪,RF,LION
208,3,潘武雄,LF,LION
208,4,鄧志偉,1B,LION
208,4,高國慶,|(1B),LION
208,5,陳鏞基,SS,LION
208,6,張泰山,DH,LION
208,7,郭阜林,3B,LION
208,8,高志綱,C,LION
208,9,方昶詠,CF,LION
210,1,林志祥,2B,LION
210,2,劉芙豪,RF,LION
210,3,潘武雄,LF,LION
210,4,高國慶,1B,LION
210,5,陳鏞基,SS,LION
210,6,張泰山,DH,LION
210,7,郭阜林,3B,LION
210,8,高志綱,C,LION
210,9,方昶詠,CF,LION
210,9,鄧志偉,|(PH),LION
211,1,林志祥,2B,LION
211,2,劉芙豪,RF,LION
211,3,潘武雄,LF,LION
211,4,高國慶,1B,LION
211,5,陳鏞基,SS,LION
211,6,張泰山,DH,LION
211,6,朱元勤,|(PR),LION
211,7,郭阜林,3B,LION
211,8,高志綱,C,LION
211,9,羅國龍,CF,LION
211,9,鄧志偉,|(PH),LION
211,9,方昶詠,|(CF),LION
213,1,林志祥,2B,LION
213,1,周廣勝,|(2B),LION
213,2,方昶詠,LF(CF),LION
213,3,劉芙豪,RF,LION
213,4,高國慶,1B,LION
213,5,陳鏞基,SS,LION
213,6,張泰山,DH,LION
213,7,郭阜林,3B,LION
213,8,高志綱,C,LION
213,8,林志賢,|(C),LION
213,9,羅國龍,CF,LION
213,9,朱元勤,|(PH)|(LF),LION
216,1,劉芙豪,RF,LION
216,2,朱元勤,LF,LION
216,3,鄧志偉,DH,LION
216,4,高國慶,1B,LION
216,5,陳鏞基,SS,LION
216,6,買嘉儀,3B,LION
216,6,郭阜林,|(3B),LION
216,7,周廣勝,2B,LION
216,7,林志祥,|(PR)|(2B),LION
216,8,林志賢,C,LION
216,9,方昶詠,CF,LION
216,9,張泰山,|(PH),LION
216,9,羅國龍,|(PR)|(CF),LION
218,1,林志祥,2B,LION
218,2,方昶詠,CF,LION
218,3,劉芙豪,RF,LION
218,4,鄧志偉,1B,LION
218,5,陳鏞基,SS,LION
218,6,張泰山,DH,LION
218,7,朱元勤,LF,LION
218,8,高志綱,C,LION
218,9,黃恩賜,3B,LION
218,9,高國慶,|(PH),LION
220,1,林志祥,2B,LION
220,2,方昶詠,CF,LION
220,3,劉芙豪,RF,LION
220,4,高國慶,1B,LION
220,5,陳鏞基,SS,LION
220,6,張泰山,DH,LION
220,6,鄧志偉,|(PH),LION
220,6,羅國龍,|(PR),LION
220,7,林志賢,C,LION
220,8,朱元勤,LF,LION
220,9,郭阜林,3B,LION
220,9,買嘉儀,|(PH),LION
220,9,潘武雄,|(PH),LION
221,1,林志祥,2B,LION
221,2,劉芙豪,RF,LION
221,3,買嘉儀,3B,LION
221,3,郭阜林,|(3B),LION
221,4,高國慶,1B,LION
221,5,陳鏞基,SS,LION
221,6,潘武雄,LF,LION
221,7,張泰山,DH,LION
221,7,鄧志偉,|(PH),LION
221,7,朱元勤,|(PR),LION
221,8,高志綱,C,LION
221,9,方昶詠,CF,LION
223,1,林志祥,2B,LION
223,2,劉芙豪,RF,LION
223,3,潘武雄,LF,LION
223,4,鄧志偉,1B,LION
223,5,陳鏞基,SS,LION
223,6,張泰山,DH,LION
223,7,郭阜林,3B,LION
223,8,林志賢,C,LION
223,8,朱元勤,|(PH),LION
223,9,方昶詠,CF,LION
225,1,劉芙豪,RF,LION
225,2,方昶詠,CF,LION
225,3,潘武雄,LF,LION
225,4,高國慶,1B,LION
225,5,買嘉儀,3B,LION
225,5,吳國豪,|(3B),LION
225,6,張泰山,DH,LION
225,7,周廣勝,2B,LION
225,8,高志綱,C,LION
225,9,郭阜林,SS,LION
227,1,林志祥,2B,LION
227,2,劉芙豪,RF,LION
227,2,羅國龍,|(RF),LION
227,3,潘武雄,LF,LION
227,3,朱元勤,|(LF),LION
227,4,高國慶,1B,LION
227,4,買嘉儀,|(1B),LION
227,5,陳鏞基,SS,LION
227,5,吳國豪,|(PR)|(SS),LION
227,6,鄧志偉,DH,LION
227,7,郭阜林,3B,LION
227,8,高志綱,C,LION
227,8,林志賢,|(C),LION
227,9,方昶詠,CF,LION
229,1,林志祥,2B,LION
229,2,朱元勤,LF,LION
229,3,劉芙豪,RF,LION
229,4,高國慶,1B,LION
229,5,陳鏞基,SS,LION
229,6,郭阜林,3B,LION
229,7,張泰山,DH,LION
229,8,高志綱,C,LION
229,8,林志賢,|(C),LION
229,9,羅國龍,CF,LION
231,1,林志祥,2B,LION
231,2,劉芙豪,RF,LION
231,3,潘武雄,LF,LION
231,4,高國慶,1B,LION
231,5,陳鏞基,SS,LION
231,5,吳國豪,|(SS),LION
231,6,郭阜林,3B,LION
231,7,張泰山,DH,LION
231,7,鄧志偉,|(PH),LION
231,8,林志賢,C,LION
231,8,高志綱,|(C),LION
231,9,羅國龍,CF,LION
231,9,朱元勤,|(PH),LION
233,1,林志祥,2B,LION
233,2,劉芙豪,RF,LION
233,3,潘武雄,LF,LION
233,4,鄧志偉,1B,LION
233,5,陳鏞基,SS,LION
233,5,吳國豪,|(SS),LION
233,6,郭阜林,3B,LION
233,6,買嘉儀,|(PH),LION
233,7,張泰山,DH,LION
233,7,朱元勤,|(PH),LION
233,8,高志綱,C,LION
233,9,方昶詠,CF,LION
236,1,劉芙豪,RF,LION
236,2,方昶詠,LF,LION
236,3,郭阜林,3B(SS),LION
236,4,鄧志偉,1B,LION
236,5,陳鏞基,SS,LION
236,5,林志祥,|(2B),LION
236,6,買嘉儀,DH,LION
236,7,周廣勝,2B(3B),LION
236,8,林志賢,C,LION
236,8,高志綱,|(PH)|(C),LION
236,9,羅國龍,CF,LION
238,1,方昶詠,RF,LION
238,2,朱元勤,LF,LION
238,3,郭阜林,3B(SS),LION
238,4,鄧志偉,DH,LION
238,5,陳鏞基,SS,LION
238,5,林志祥,|(PH)|(2B),LION
238,6,買嘉儀,1B,LION
238,7,周廣勝,2B(3B),LION
238,8,林志賢,C,LION
238,8,高志綱,|(C),LION
238,9,羅國龍,CF,LION
240,1,方昶詠,RF,LION
240,2,朱元勤,LF,LION
240,3,郭阜林,3B(SS),LION
240,4,鄧志偉,1B,LION
240,5,陳鏞基,SS,LION
240,5,林志祥,|(2B),LION
240,6,買嘉儀,DH,LION
240,7,周廣勝,2B(3B),LION
240,8,林志賢,C,LION
240,8,高志綱,|(C),LION
240,9,羅國龍,CF,LION
